YearStart,LocationDesc,Value,Class,Subclass
2014,Ohio,33.4,Age (years),65 or older
2014,Oklahoma,28.9,Age (years),65 or older
2014,Oregon,27.1,Age (years),65 or older
2014,Pennsylvania,29.5,Age (years),65 or older
2014,Rhode Island,26.1,Age (years),65 or older
2014,South Carolina,27.1,Age (years),65 or older
2014,South Dakota,26.7,Age (years),65 or older
2014,Tennessee,23.9,Age (years),65 or older
2014,Texas,30.7,Age (years),65 or older
2014,Utah,28.4,Age (years),65 or older
2014,Vermont,25.5,Age (years),65 or older
2014,Virginia,26.9,Age (years),65 or older
2014,Washington,26.4,Age (years),65 or older
2014,West Virginia,30.8,Age (years),65 or older
2014,Wisconsin,30.3,Age (years),65 or older
2014,Wyoming,24.7,Age (years),65 or older
2014,Alabama,28.1,Education,College graduate
2014,Alaska,23.4,Education,College graduate
2014,Arizona,21.6,Education,College graduate
2014,Arkansas,28.7,Education,College graduate
2014,California,17.2,Education,College graduate
2014,Colorado,16.2,Education,College graduate
2014,Connecticut,20.1,Education,College graduate
2014,Delaware,25.2,Education,College graduate
2014,District of Columbia,12.6,Education,College graduate
2014,Florida,20.2,Education,College graduate
2014,Georgia,25.6,Education,College graduate
2014,Hawaii,17.4,Education,College graduate
2014,Idaho,24.3,Education,College graduate
2014,Illinois,22,Education,College graduate
2014,Indiana,27.6,Education,College graduate
2014,Iowa,25,Education,College graduate
2014,Kansas,27.4,Education,College graduate
2014,Kentucky,28.1,Education,College graduate
2014,Louisiana,30.7,Education,College graduate
2014,Maine,22.5,Education,College graduate
2014,Maryland,22.9,Education,College graduate
2014,Massachusetts,17,Education,College graduate
2014,Michigan,25.2,Education,College graduate
2014,Minnesota,21.9,Education,College graduate
2014,Mississippi,29.4,Education,College graduate
2014,Missouri,25.2,Education,College graduate
2014,Montana,20.5,Education,College graduate
2014,Nebraska,24.4,Education,College graduate
2014,Nevada,22.6,Education,College graduate
2014,New Hampshire,21,Education,College graduate
2014,New Jersey,20.7,Education,College graduate
2014,New Mexico,22.2,Education,College graduate
2014,New York,18.6,Education,College graduate
2014,North Carolina,23.6,Education,College graduate
2014,North Dakota,26.9,Education,College graduate
2014,Ohio,25.8,Education,College graduate
2014,Oklahoma,26.4,Education,College graduate
2014,Oregon,20.2,Education,College graduate
2014,Pennsylvania,21.1,Education,College graduate
2014,Rhode Island,20.2,Education,College graduate
2014,South Carolina,26,Education,College graduate
2014,South Dakota,26.9,Education,College graduate
2014,Tennessee,25.5,Education,College graduate
2014,Texas,22.1,Education,College graduate
2014,Utah,22,Education,College graduate
2014,Vermont,16.8,Education,College graduate
2014,Virginia,21.5,Education,College graduate
2014,Washington,22.6,Education,College graduate
2014,West Virginia,30.4,Education,College graduate
2014,Wisconsin,24.3,Education,College graduate
2014,Wyoming,25.2,Education,College graduate
2014,Alabama,35.4,Education,High school graduate
2014,Alaska,28.3,Education,High school graduate
2014,Arizona,29.8,Education,High school graduate
2014,Arkansas,38,Education,High school graduate
2014,California,25,Education,High school graduate
2014,Colorado,23.3,Education,High school graduate
2014,Connecticut,29.2,Education,High school graduate
2014,Delaware,32.7,Education,High school graduate
2014,District of Columbia,30.1,Education,High school graduate
2014,Florida,27.4,Education,High school graduate
2014,Georgia,30.8,Education,High school graduate
2014,Hawaii,25.2,Education,High school graduate
2014,Idaho,28.7,Education,High school graduate
2014,Illinois,33,Education,High school graduate
2014,Indiana,34.1,Education,High school graduate
2014,Iowa,32.5,Education,High school graduate
2014,Kansas,33.4,Education,High school graduate
2014,Kentucky,33.3,Education,High school graduate
2014,Louisiana,37.1,Education,High school graduate
2014,Maine,31.1,Education,High school graduate
2014,Maryland,34.3,Education,High school graduate
2014,Massachusetts,26.4,Education,High school graduate
2014,Michigan,33.6,Education,High school graduate
2014,Minnesota,29.3,Education,High school graduate
2014,Mississippi,37.7,Education,High school graduate
2014,Missouri,32.7,Education,High school graduate
2014,Montana,29.5,Education,High school graduate
2014,Nebraska,31.1,Education,High school graduate
2014,Nevada,26.2,Education,High school graduate
2014,New Hampshire,30.6,Education,High school graduate
2014,New Jersey,32.3,Education,High school graduate
2014,New Mexico,28.1,Education,High school graduate
2014,New York,29.8,Education,High school graduate
2014,North Carolina,32.7,Education,High school graduate
2014,North Dakota,33,Education,High school graduate
2014,Ohio,34.2,Education,High school graduate
2014,Oklahoma,34.3,Education,High school graduate
2014,Oregon,30.2,Education,High school graduate
2014,Pennsylvania,34.3,Education,High school graduate
2014,Rhode Island,30.8,Education,High school graduate
2014,South Carolina,33.7,Education,High school graduate
2014,South Dakota,30.2,Education,High school graduate
2014,Tennessee,31.8,Education,High school graduate
2014,Texas,35.3,Education,High school graduate
2014,Utah,26.3,Education,High school graduate
2014,Vermont,30.5,Education,High school graduate
2014,Virginia,32.6,Education,High school graduate
2014,Washington,29.7,Education,High school graduate
2014,West Virginia,37.5,Education,High school graduate
2014,Wisconsin,33.2,Education,High school graduate
2014,Wyoming,27,Education,High school graduate
2014,Alabama,34.8,Education,Less than high school
2014,Alaska,32.8,Education,Less than high school
2014,Arizona,32.1,Education,Less than high school
2014,Arkansas,37,Education,Less than high school
2014,California,34.2,Education,Less than high school
2014,Colorado,26.3,Education,Less than high school
2014,Connecticut,30.7,Education,Less than high school
2014,Delaware,30.8,Education,Less than high school
2014,District of Columbia,37.5,Education,Less than high school
2014,Florida,29.5,Education,Less than high school
2014,Georgia,37.7,Education,Less than high school
2014,Hawaii,21.3,Education,Less than high school
2014,Idaho,34.4,Education,Less than high school
2014,Illinois,32.3,Education,Less than high school
2014,Indiana,34.9,Education,Less than high school
2014,Iowa,37.4,Education,Less than high school
2014,Kansas,31.2,Education,Less than high school
2014,Kentucky,33.2,Education,Less than high school
2014,Louisiana,36.1,Education,Less than high school
2014,Maine,30.9,Education,Less than high school
2014,Maryland,36.6,Education,Less than high school
2014,Massachusetts,30.2,Education,Less than high school
2014,Michigan,29.4,Education,Less than high school
2014,Minnesota,31.6,Education,Less than high school
2014,Mississippi,36.9,Education,Less than high school
2014,Missouri,33.7,Education,Less than high school
2014,Montana,34.4,Education,Less than high school
2014,Nebraska,34.9,Education,Less than high school
2014,Nevada,37.8,Education,Less than high school
2014,New Hampshire,26.3,Education,Less than high school
2014,New Jersey,31.8,Education,Less than high school
2014,New Mexico,35.8,Education,Less than high school
2014,New York,37.4,Education,Less than high school
2014,North Carolina,34.5,Education,Less than high school
2014,North Dakota,33.3,Education,Less than high school
2014,Ohio,36.5,Education,Less than high school
2014,Oklahoma,36.3,Education,Less than high school
2014,Oregon,28.8,Education,Less than high school
2014,Pennsylvania,35.4,Education,Less than high school
2014,Rhode Island,32.7,Education,Less than high school
2014,South Carolina,35.5,Education,Less than high school
2014,South Dakota,30.5,Education,Less than high school
2014,Tennessee,38.2,Education,Less than high school
2014,Texas,38.9,Education,Less than high school
2014,Utah,29.3,Education,Less than high school
2014,Vermont,31.9,Education,Less than high school
2014,Virginia,31.5,Education,Less than high school
2014,Washington,32.3,Education,Less than high school
2014,West Virginia,37.2,Education,Less than high school
2014,Wisconsin,33.6,Education,Less than high school
2014,Wyoming,43.3,Education,Less than high school
2014,Alabama,34.4,Education,Some college or technical school
2014,Alaska,34,Education,Some college or technical school
2014,Arizona,32.1,Education,Some college or technical school
2014,Arkansas,37.4,Education,Some college or technical school
2014,California,26.1,Education,Some college or technical school
2014,Colorado,23.7,Education,Some college or technical school
2014,Connecticut,28.7,Education,Some college or technical school
2014,Delaware,33,Education,Some college or technical school
2014,District of Columbia,27.3,Education,Some college or technical school
2014,Florida,28.1,Education,Some college or technical school
2014,Georgia,30.6,Education,Some college or technical school
2014,Hawaii,23.2,Education,Some college or technical school
2014,Idaho,30.3,Education,Some college or technical school
2014,Illinois,31.5,Education,Some college or technical school
2014,Indiana,33.8,Education,Some college or technical school
2014,Iowa,31.9,Education,Some college or technical school
2014,Kansas,32.7,Education,Some college or technical school
2014,Kentucky,31.1,Education,Some college or technical school
2014,Louisiana,34.4,Education,Some college or technical school
2014,Maine,28.8,Education,Some college or technical school
2014,Maryland,30.2,Education,Some college or technical school
2014,Massachusetts,26.1,Education,Some college or technical school
2014,Michigan,32.4,Education,Some college or technical school
2014,Minnesota,30.3,Education,Some college or technical school
2014,Mississippi,36.2,Education,Some college or technical school
2014,Missouri,30.3,Education,Some college or technical school
2014,Montana,26.1,Education,Some college or technical school
2014,Nebraska,32.5,Education,Some college or technical school
2014,Nevada,27.4,Education,Some college or technical school
2014,New Hampshire,31.3,Education,Some college or technical school
2014,New Jersey,26.3,Education,Some college or technical school
2014,New Mexico,29.5,Education,Some college or technical school
2014,New York,28.6,Education,Some college or technical school
2014,North Carolina,29.5,Education,Some college or technical school
2014,North Dakota,34.9,Education,Some college or technical school
2014,Ohio,34.5,Education,Some college or technical school
2014,Oklahoma,34.6,Education,Some college or technical school
2014,Oregon,31.7,Education,Some college or technical school
2014,Pennsylvania,30.9,Education,Some college or technical school
2014,Rhode Island,27.3,Education,Some college or technical school
2014,South Carolina,33.1,Education,Some college or technical school
2014,South Dakota,31.4,Education,Some college or technical school
2014,Tennessee,30.9,Education,Some college or technical school
2014,Texas,32.6,Education,Some college or technical school
2014,Utah,27,Education,Some college or technical school
2014,Vermont,25.5,Education,Some college or technical school
2014,Virginia,30.9,Education,Some college or technical school
2014,Washington,28.1,Education,Some college or technical school
2014,West Virginia,35.3,Education,Some college or technical school
2014,Wisconsin,33.4,Education,Some college or technical school
2014,Wyoming,31,Education,Some college or technical school
2014,Alabama,32.9,Gender,Female
2014,Alaska,30.2,Gender,Female
2014,Arizona,28.8,Gender,Female
2014,Arkansas,36,Gender,Female
2014,California,25.4,Gender,Female
2014,Colorado,20.7,Gender,Female
2014,Connecticut,26,Gender,Female
2014,Delaware,31.9,Gender,Female
2014,Florida,26.6,Gender,Female
2014,District of Columbia,23.7,Gender,Female
2014,Georgia,32.4,Gender,Female
2014,Hawaii,21,Gender,Female
2014,Idaho,29.2,Gender,Female
2014,Illinois,30.7,Gender,Female
2014,Indiana,33,Gender,Female
2014,Iowa,29.8,Gender,Female
2014,Kansas,31.5,Gender,Female
2014,Kentucky,29.9,Gender,Female
2014,Louisiana,35.7,Gender,Female
2014,Maine,28.5,Gender,Female
2014,Maryland,31.3,Gender,Female
2014,Massachusetts,23,Gender,Female
2014,Michigan,30.6,Gender,Female
2014,Minnesota,25.4,Gender,Female
2014,Mississippi,37.9,Gender,Female
2014,Missouri,30.2,Gender,Female
2014,Montana,24.9,Gender,Female
2014,Nevada,25.4,Gender,Female
2014,Nebraska,28.7,Gender,Female
2014,New Hampshire,25.3,Gender,Female
2014,New Jersey,25.3,Gender,Female
2014,New Mexico,29.4,Gender,Female
2014,New York,26.2,Gender,Female
2014,North Carolina,31.1,Gender,Female
2014,North Dakota,29.5,Gender,Female
2014,Ohio,32.5,Gender,Female
2014,Oklahoma,32.5,Gender,Female
2014,Oregon,28.7,Gender,Female
2014,Pennsylvania,29.1,Gender,Female
2014,Rhode Island,25.8,Gender,Female
2014,South Carolina,32.4,Gender,Female
2014,South Dakota,28.1,Gender,Female
2014,Tennessee,30.5,Gender,Female
2014,Texas,30.7,Gender,Female
2014,Utah,25.8,Gender,Female
2014,Vermont,24.2,Gender,Female
2014,Virginia,29.3,Gender,Female
2014,Washington,26,Gender,Female
2014,West Virginia,36,Gender,Female
2014,Wisconsin,30.5,Gender,Female
2014,Wyoming,29.2,Gender,Female
2014,Alabama,34.1,Gender,Male
2014,Alaska,29.3,Gender,Male
2014,Arizona,29.1,Gender,Male
2014,Arkansas,35.8,Gender,Male
2014,California,24,Gender,Male
2014,Colorado,21.9,Gender,Male
2014,Connecticut,26.5,Gender,Male
2014,Delaware,29.4,Gender,Male
2014,District of Columbia,19.5,Gender,Male
2014,Florida,25.8,Gender,Male
2014,Georgia,28.6,Gender,Male
2014,Hawaii,23.1,Gender,Male
2014,Idaho,28.7,Gender,Male
2014,Illinois,27.9,Gender,Male
2014,Indiana,32.5,Gender,Male
2014,Iowa,32,Gender,Male
2014,Kansas,31.1,Gender,Male
2014,Kentucky,33.3,Gender,Male
2014,Louisiana,34,Gender,Male
2014,Maine,27.9,Gender,Male
2014,Maryland,27.8,Gender,Male
2014,Massachusetts,23.6,Gender,Male
2014,Michigan,30.9,Gender,Male
2014,Minnesota,29.7,Gender,Male
2014,Mississippi,32.9,Gender,Male
2014,Missouri,30.2,Gender,Male
2014,Montana,27.7,Gender,Male
2014,Nebraska,31.7,Gender,Male
2014,Nevada,29.9,Gender,Male
2014,New Hampshire,29.5,Gender,Male
2014,New Jersey,28.5,Gender,Male
2014,New Mexico,27.5,Gender,Male
2014,New York,27.8,Gender,Male
2014,North Carolina,28.3,Gender,Male
2014,North Dakota,34.7,Gender,Male
2014,Ohio,32.8,Gender,Male
2014,Oklahoma,33.5,Gender,Male
2014,Oregon,27.1,Gender,Male
2014,Pennsylvania,31.2,Gender,Male
2014,Rhode Island,28.2,Gender,Male
2014,South Carolina,31.7,Gender,Male
2014,South Dakota,31.5,Gender,Male
2014,Tennessee,32,Gender,Male
2014,Texas,33.2,Gender,Male
2014,Utah,25.7,Gender,Male
2014,Vermont,25.3,Gender,Male
2014,Virginia,27.7,Gender,Male
2014,Washington,28.5,Gender,Male
2014,West Virginia,35.3,Gender,Male
2014,Wisconsin,31.8,Gender,Male
2014,Wyoming,29.7,Gender,Male
2014,Alabama,40.6,Income,"$15,000 - $24,999"
2014,Alaska,29.6,Income,"$15,000 - $24,999"
2014,Arizona,34.6,Income,"$15,000 - $24,999"
2014,Arkansas,36.5,Income,"$15,000 - $24,999"
2014,California,27.4,Income,"$15,000 - $24,999"
2014,Colorado,23.5,Income,"$15,000 - $24,999"
2014,Connecticut,30.9,Income,"$15,000 - $24,999"
2014,Delaware,33.8,Income,"$15,000 - $24,999"
2014,District of Columbia,27.5,Income,"$15,000 - $24,999"
2014,Florida,29.9,Income,"$15,000 - $24,999"
2014,Georgia,32,Income,"$15,000 - $24,999"
2014,Hawaii,23.9,Income,"$15,000 - $24,999"
2014,Idaho,32,Income,"$15,000 - $24,999"
2014,Illinois,32.6,Income,"$15,000 - $24,999"
2014,Indiana,34.7,Income,"$15,000 - $24,999"
2014,Iowa,35.2,Income,"$15,000 - $24,999"
2014,Kansas,34,Income,"$15,000 - $24,999"
2014,Kentucky,35.2,Income,"$15,000 - $24,999"
2014,Louisiana,36.1,Income,"$15,000 - $24,999"
2014,Maine,32.2,Income,"$15,000 - $24,999"
2014,Maryland,35,Income,"$15,000 - $24,999"
2014,Massachusetts,28.4,Income,"$15,000 - $24,999"
2014,Michigan,34.6,Income,"$15,000 - $24,999"
2014,Minnesota,31.1,Income,"$15,000 - $24,999"
2014,Mississippi,39.5,Income,"$15,000 - $24,999"
2014,Missouri,32.5,Income,"$15,000 - $24,999"
2014,Montana,30.3,Income,"$15,000 - $24,999"
2014,Nebraska,31.9,Income,"$15,000 - $24,999"
2014,Nevada,27.5,Income,"$15,000 - $24,999"
2014,New Hampshire,32.6,Income,"$15,000 - $24,999"
2014,New Jersey,27.6,Income,"$15,000 - $24,999"
2014,New Mexico,30.5,Income,"$15,000 - $24,999"
2014,New York,28.9,Income,"$15,000 - $24,999"
2014,North Carolina,33.8,Income,"$15,000 - $24,999"
2014,North Dakota,34.3,Income,"$15,000 - $24,999"
2014,Ohio,34.7,Income,"$15,000 - $24,999"
2014,Oklahoma,35.5,Income,"$15,000 - $24,999"
2014,Oregon,31.2,Income,"$15,000 - $24,999"
2014,Pennsylvania,35,Income,"$15,000 - $24,999"
2014,Rhode Island,34.6,Income,"$15,000 - $24,999"
2014,South Carolina,35.6,Income,"$15,000 - $24,999"
2014,South Dakota,34.6,Income,"$15,000 - $24,999"
2014,Tennessee,32.4,Income,"$15,000 - $24,999"
2014,Texas,35.5,Income,"$15,000 - $24,999"
2014,Utah,27.7,Income,"$15,000 - $24,999"
2014,Vermont,33.1,Income,"$15,000 - $24,999"
2014,Virginia,32.8,Income,"$15,000 - $24,999"
2014,Washington,30.1,Income,"$15,000 - $24,999"
2014,West Virginia,39.6,Income,"$15,000 - $24,999"
2014,Wisconsin,32.7,Income,"$15,000 - $24,999"
2014,Wyoming,31.5,Income,"$15,000 - $24,999"
2014,Alabama,35.4,Income,"$25,000 - $34,999"
2014,Alaska,32.9,Income,"$25,000 - $34,999"
2014,Arizona,28.4,Income,"$25,000 - $34,999"
2014,Arkansas,36,Income,"$25,000 - $34,999"
2014,California,26.6,Income,"$25,000 - $34,999"
2014,Colorado,24.3,Income,"$25,000 - $34,999"
2014,Connecticut,27.7,Income,"$25,000 - $34,999"
2014,Delaware,31.5,Income,"$25,000 - $34,999"
2014,District of Columbia,22.3,Income,"$25,000 - $34,999"
2014,Florida,28.9,Income,"$25,000 - $34,999"
2014,Georgia,34,Income,"$25,000 - $34,999"
2014,Hawaii,22.5,Income,"$25,000 - $34,999"
2014,Idaho,30.5,Income,"$25,000 - $34,999"
2014,Illinois,31.7,Income,"$25,000 - $34,999"
2014,Indiana,31,Income,"$25,000 - $34,999"
2014,Iowa,34.7,Income,"$25,000 - $34,999"
2014,Kansas,36.7,Income,"$25,000 - $34,999"
2014,Kentucky,30.3,Income,"$25,000 - $34,999"
2014,Louisiana,39,Income,"$25,000 - $34,999"
2014,Maine,30.2,Income,"$25,000 - $34,999"
2014,Maryland,30.8,Income,"$25,000 - $34,999"
2014,Massachusetts,24.9,Income,"$25,000 - $34,999"
2014,Michigan,35.3,Income,"$25,000 - $34,999"
2014,Minnesota,30.3,Income,"$25,000 - $34,999"
2014,Mississippi,35.9,Income,"$25,000 - $34,999"
2014,Missouri,35.2,Income,"$25,000 - $34,999"
2014,Montana,28.5,Income,"$25,000 - $34,999"
2014,Nebraska,33.5,Income,"$25,000 - $34,999"
2014,Nevada,27.9,Income,"$25,000 - $34,999"
2014,New Hampshire,29,Income,"$25,000 - $34,999"
2014,New Jersey,33.2,Income,"$25,000 - $34,999"
2014,New Mexico,29.6,Income,"$25,000 - $34,999"
2014,New York,30.4,Income,"$25,000 - $34,999"
2014,North Carolina,32.5,Income,"$25,000 - $34,999"
2014,North Dakota,29.4,Income,"$25,000 - $34,999"
2014,Ohio,29,Income,"$25,000 - $34,999"
2014,Oklahoma,33.5,Income,"$25,000 - $34,999"
2014,Oregon,25,Income,"$25,000 - $34,999"
2014,Pennsylvania,33.4,Income,"$25,000 - $34,999"
2014,Rhode Island,27.5,Income,"$25,000 - $34,999"
2014,South Carolina,33.1,Income,"$25,000 - $34,999"
2014,South Dakota,30.3,Income,"$25,000 - $34,999"
2014,Tennessee,34,Income,"$25,000 - $34,999"
2014,Texas,35.2,Income,"$25,000 - $34,999"
2014,Utah,30.5,Income,"$25,000 - $34,999"
2014,Vermont,25.8,Income,"$25,000 - $34,999"
2014,Virginia,27.8,Income,"$25,000 - $34,999"
2014,Washington,25.4,Income,"$25,000 - $34,999"
2014,West Virginia,37.8,Income,"$25,000 - $34,999"
2014,Wisconsin,33.1,Income,"$25,000 - $34,999"
2014,Wyoming,26,Income,"$25,000 - $34,999"
2014,Alabama,35.5,Income,"$35,000 - $49,999"
2014,Alaska,36,Income,"$35,000 - $49,999"
2014,Arizona,31.4,Income,"$35,000 - $49,999"
2014,Arkansas,31.9,Income,"$35,000 - $49,999"
2014,California,24,Income,"$35,000 - $49,999"
2014,Colorado,24.2,Income,"$35,000 - $49,999"
2014,Connecticut,27.6,Income,"$35,000 - $49,999"
2014,Delaware,34.6,Income,"$35,000 - $49,999"
2014,District of Columbia,28.8,Income,"$35,000 - $49,999"
2014,Florida,27.3,Income,"$35,000 - $49,999"
2014,Georgia,33.9,Income,"$35,000 - $49,999"
2014,Hawaii,21.5,Income,"$35,000 - $49,999"
2014,Idaho,32.3,Income,"$35,000 - $49,999"
2014,Illinois,29,Income,"$35,000 - $49,999"
2014,Indiana,34.8,Income,"$35,000 - $49,999"
2014,Iowa,31,Income,"$35,000 - $49,999"
2014,Kansas,33.2,Income,"$35,000 - $49,999"
2014,Kentucky,33.7,Income,"$35,000 - $49,999"
2014,Louisiana,37.8,Income,"$35,000 - $49,999"
2014,Maine,29.9,Income,"$35,000 - $49,999"
2014,Maryland,33.2,Income,"$35,000 - $49,999"
2014,Massachusetts,27.1,Income,"$35,000 - $49,999"
2014,Michigan,32.8,Income,"$35,000 - $49,999"
2014,Minnesota,30.2,Income,"$35,000 - $49,999"
2014,Mississippi,36,Income,"$35,000 - $49,999"
2014,Missouri,33.1,Income,"$35,000 - $49,999"
2014,Montana,27.2,Income,"$35,000 - $49,999"
2014,Nebraska,31.3,Income,"$35,000 - $49,999"
2014,Nevada,28.7,Income,"$35,000 - $49,999"
2014,New Hampshire,31,Income,"$35,000 - $49,999"
2014,New Jersey,31.6,Income,"$35,000 - $49,999"
2014,New Mexico,29.9,Income,"$35,000 - $49,999"
2014,New York,31.4,Income,"$35,000 - $49,999"
2014,North Carolina,32.3,Income,"$35,000 - $49,999"
2014,North Dakota,33.8,Income,"$35,000 - $49,999"
2014,Ohio,34.4,Income,"$35,000 - $49,999"
2014,Oklahoma,34.9,Income,"$35,000 - $49,999"
2014,Oregon,31.3,Income,"$35,000 - $49,999"
2014,Pennsylvania,30.6,Income,"$35,000 - $49,999"
2014,Rhode Island,30.5,Income,"$35,000 - $49,999"
2014,South Carolina,32.3,Income,"$35,000 - $49,999"
2014,South Dakota,30,Income,"$35,000 - $49,999"
2014,Tennessee,28.8,Income,"$35,000 - $49,999"
2014,Texas,32.9,Income,"$35,000 - $49,999"
2014,Utah,28.6,Income,"$35,000 - $49,999"
2014,Vermont,28.1,Income,"$35,000 - $49,999"
2014,Virginia,30.4,Income,"$35,000 - $49,999"
