LocationDesc,YearStart,Data_Value,Category 
New Mexico,2015,31.3,"$50,000 - $74,999"
New Mexico,2014,32.6,"Less than $15,000"
New Mexico,2011,26.3,Female
New Mexico,2015,29.2,25 - 34
New Mexico,2015,39.2,Non-Hispanic Black
New Mexico,2015,36.9,American Indian/Alaska Native
New Mexico,2015,33.1,Hispanic
New Mexico,2015,25.5,2 or more races
New Mexico,2015,23.2,Non-Hispanic White
New Mexico,2015,DNE,Other
New Mexico,2015,DNE,Hawaiian/Pacific Islander
New Mexico,2015,DNE,Asian
New Mexico,2015,33.5,"$15,000 - $24,999"
New Mexico,2014,3.6,Asian
New Mexico,2015,31.5,"Less than $15,000"
New Mexico,2014,DNE,Hawaiian/Pacific Islander
New Mexico,2015,26.6,"$35,000 - $49,999"
New Mexico,2015,24.5,Data not reported
New Mexico,2015,22.8,"$75,000 or greater"
New Mexico,2015,29.2,Male
New Mexico,2015,28.5,Female
New Mexico,2015,38.4,35 - 44
New Mexico,2015,31.4,55 - 64
New Mexico,2015,21.7,18 - 24
New Mexico,2015,31,45 - 54
New Mexico,2014,30.3,Other
New Mexico,2014,45.7,2 or more races
New Mexico,2014,29.9,"$35,000 - $49,999"
New Mexico,2015,33.2,"$25,000 - $34,999"
New Mexico,2011,22,"$75,000 or greater"
New Mexico,2012,34.7,35 - 44
New Mexico,2012,28.6,25 - 34
New Mexico,2012,17.7,18 - 24
New Mexico,2012,27.5,Female
New Mexico,2012,26.7,Male
New Mexico,2011,22.2,Other
New Mexico,2011,9.7,2 or more races
New Mexico,2011,36.8,American Indian/Alaska Native
New Mexico,2011,DNE,Hawaiian/Pacific Islander
New Mexico,2011,1.9,Asian
New Mexico,2011,29.9,Hispanic
New Mexico,2011,23.7,Non-Hispanic Black
New Mexico,2012,32.3,45 - 54
New Mexico,2011,21.1,Data not reported
New Mexico,2011,31.3,"Less than $15,000"
New Mexico,2011,27.7,"$50,000 - $74,999"
New Mexico,2011,27.2,"$35,000 - $49,999"
New Mexico,2011,24.2,"$25,000 - $34,999"
New Mexico,2011,29.6,"$15,000 - $24,999"
New Mexico,2013,27.5,"$25,000 - $34,999"
New Mexico,2011,19.9,65-100
New Mexico,2014,24.2,"$75,000 or greater"
New Mexico,2011,31.1,45 - 54
New Mexico,2011,33.5,35 - 44
New Mexico,2011,26.2,25 - 34
New Mexico,2011,15.7,18 - 24
New Mexico,2011,26.3,Male
New Mexico,2011,22.5,Non-Hispanic White
New Mexico,2013,31.7,45 - 54
New Mexico,2013,29.5,"$15,000 - $24,999"
New Mexico,2011,29.4,55 - 64
New Mexico,2012,28,55 - 64
New Mexico,2013,20.5,65-100
New Mexico,2013,29.3,"Less than $15,000"
New Mexico,2013,29,55 - 64
New Mexico,2013,30.7,35 - 44
New Mexico,2013,29.3,25 - 34
New Mexico,2013,15.4,18 - 24
New Mexico,2013,27.1,Female
New Mexico,2013,25.6,Male
New Mexico,2012,21,Other
New Mexico,2012,23.5,2 or more races
New Mexico,2012,41.8,American Indian/Alaska Native
New Mexico,2012,27.9,"$50,000 - $74,999"
New Mexico,2012,27.1,"$25,000 - $34,999"
New Mexico,2012,31.4,"Less than $15,000"
New Mexico,2012,DNE,Hawaiian/Pacific Islander
New Mexico,2012,20.4,65-100
New Mexico,2012,29.6,"$35,000 - $49,999"
New Mexico,2012,23.2,"$75,000 or greater"
New Mexico,2012,22.6,Data not reported
New Mexico,2012,22.1,Non-Hispanic White
New Mexico,2012,30.3,Non-Hispanic Black
New Mexico,2012,30,Hispanic
New Mexico,2012,6.7,Asian
New Mexico,2012,28,"$15,000 - $24,999"
New York,2014,22.3,"$75,000 or greater"
New York,2014,25,Data not reported
New York,2014,26.3,Non-Hispanic White
New York,2014,31.7,Non-Hispanic Black
New York,2014,32.6,Hispanic
New York,2014,DNE,Hawaiian/Pacific Islander
New York,2014,23.3,2 or more races
New York,2014,27.3,65-100
New York,2014,DNE,Other
New York,2014,DNE,American Indian/Alaska Native
New York,2014,23.7,"$50,000 - $74,999"
New York,2014,31.4,"$35,000 - $49,999"
New York,2014,30.4,"$25,000 - $34,999"
New York,2014,20.8,25 - 34
New York,2014,35.1,"Less than $15,000"
New York,2014,32.3,55 - 64
New York,2014,34.1,45 - 54
New York,2014,30.5,35 - 44
New York,2014,26.2,Female
New York,2015,21.5,"$75,000 or greater"
New York,2014,13.8,18 - 24
New York,2014,28.9,"$15,000 - $24,999"
New York,2015,25,"$35,000 - $49,999"
New York,2014,27.8,Male
New York,2012,25.1,Hispanic
New York,2015,12.7,18 - 24
New York,2015,20.1,25 - 34
New York,2015,24.9,65-100
New York,2015,29.7,35 - 44
New York,2015,29.7,55 - 64
New York,2015,30,45 - 54
New York,2015,24.3,Female
New York,2015,25.4,"$50,000 - $74,999"
New York,2015,20.9,Data not reported
New York,2015,38.6,American Indian/Alaska Native
New York,2015,26.4,"$25,000 - $34,999"
New York,2015,28.7,"$15,000 - $24,999"
New York,2015,35.1,"Less than $15,000"
New York,2015,DNE,Hawaiian/Pacific Islander
New York,2015,DNE,Other
New York,2015,9.1,Asian
New York,2015,22.4,2 or more races
New York,2015,24.5,Non-Hispanic White
New York,2015,29.3,Hispanic
New York,2015,30.9,Non-Hispanic Black
New York,2015,25.8,Male
New York,2012,24,"$25,000 - $34,999"
New York,2011,DNE,Other
New York,2012,24.3,Male
New York,2012,12.7,18 - 24
New York,2012,19.5,25 - 34
New York,2012,25.7,35 - 44
New York,2012,26.6,45 - 54
New York,2012,28.7,55 - 64
New York,2012,25.7,65-100
New York,2012,36.3,2 or more races
New York,2012,24.7,"$15,000 - $24,999"
New York,2011,DNE,Hawaiian/Pacific Islander
New York,2012,23.2,"$35,000 - $49,999"
New York,2012,22.6,"$50,000 - $74,999"
New York,2012,22.2,"$75,000 or greater"
New York,2012,19.5,Data not reported
New York,2012,23.2,Non-Hispanic White
New York,2012,DNE,Hawaiian/Pacific Islander
New York,2012,31.5,Non-Hispanic Black
New York,2013,DNE,Other
New York,2012,DNE,American Indian/Alaska Native
New York,2012,32.2,"Less than $15,000"
New York,2011,26,"$25,000 - $34,999"
New York,2011,25.3,Male
New York,2011,23.7,Female
New York,2011,9.5,18 - 24
New York,2011,20.9,25 - 34
New York,2011,25.9,35 - 44
New York,2011,29.8,45 - 54
New York,2011,30.5,55 - 64
New York,2011,25.9,65-100
New York,2011,27.3,"Less than $15,000"
New York,2011,36.1,2 or more races
New York,2012,22.9,Female
New York,2011,DNE,American Indian/Alaska Native
New York,2011,28.5,"$35,000 - $49,999"
New York,2011,26.8,"$50,000 - $74,999"
New York,2011,20.1,"$75,000 or greater"
New York,2011,22.1,Data not reported
New York,2011,23.6,Non-Hispanic White
New York,2011,32.5,Non-Hispanic Black
New York,2011,26.3,Hispanic
New York,2011,9.9,Asian
New York,2012,7.8,Asian
New York,2011,26.5,"$15,000 - $24,999"
New York,2014,11.8,Asian
New York,2013,24.7,Male
New York,2013,26.1,Female
New York,2013,11.1,18 - 24
New York,2013,27.9,35 - 44
New York,2013,31,55 - 64
New York,2013,25.9,65-100
New York,2013,29.1,"Less than $15,000"
New York,2013,34.1,"$15,000 - $24,999"
New York,2013,25.6,"$25,000 - $34,999"
New York,2012,DNE,Other
New York,2013,24.6,"$50,000 - $74,999"
New York,2013,22.5,25 - 34
New York,2013,21.1,"$75,000 or greater"
New York,2013,20.7,Data not reported
New York,2013,24,Non-Hispanic White
New York,2013,34.2,Non-Hispanic Black
New York,2013,30,Hispanic
New York,2013,8.4,Asian
New York,2013,DNE,Hawaiian/Pacific Islander
New York,2013,18.4,American Indian/Alaska Native
New York,2013,28.9,2 or more races
New York,2013,26.8,"$35,000 - $49,999"
New York,2013,30.3,45 - 54
North Carolina,2014,28.9,American Indian/Alaska Native
North Carolina,2014,32.2,"$50,000 - $74,999"
North Carolina,2015,35.1,45 - 54
North Carolina,2015,33.7,35 - 44
North Carolina,2015,20.1,18 - 24
North Carolina,2015,26.5,25 - 34
North Carolina,2015,28.9,Male
North Carolina,2014,23.3,2 or more races
North Carolina,2015,31.3,Female
North Carolina,2014,DNE,Hawaiian/Pacific Islander
North Carolina,2014,16.9,Asian
North Carolina,2014,37.5,Hispanic
North Carolina,2014,39.1,Non-Hispanic Black
North Carolina,2014,26.7,Non-Hispanic White
North Carolina,2014,25,Data not reported
North Carolina,2014,24,"$75,000 or greater"
North Carolina,2014,DNE,Other
North Carolina,2015,DNE,Hawaiian/Pacific Islander
North Carolina,2015,46.4,American Indian/Alaska Native
North Carolina,2015,27.7,Non-Hispanic White
North Carolina,2015,25.4,Hispanic
North Carolina,2015,15.9,2 or more races
North Carolina,2015,26.7,65-100
North Carolina,2015,15,Asian
North Carolina,2015,36.4,55 - 64
North Carolina,2015,DNE,Other
North Carolina,2015,40.1,Non-Hispanic Black
North Carolina,2015,37.3,"$25,000 - $34,999"
North Carolina,2015,35.6,"$15,000 - $24,999"
North Carolina,2015,34.8,"Less than $15,000"
North Carolina,2015,30,"$35,000 - $49,999"
North Carolina,2015,28.7,"$50,000 - $74,999"
North Carolina,2015,27.9,Data not reported
North Carolina,2015,23.6,"$75,000 or greater"
North Carolina,2011,28.3,Male
North Carolina,2012,32.9,"Less than $15,000"
North Carolina,2012,30,Hispanic
North Carolina,2012,29.5,Male
North Carolina,2012,29.6,Female
North Carolina,2012,20.1,18 - 24
North Carolina,2012,26.8,25 - 34
North Carolina,2011,19.1,18 - 24
North Carolina,2012,33.2,45 - 54
North Carolina,2011,22.8,2 or more races
North Carolina,2012,26.2,65-100
North Carolina,2011,37.7,American Indian/Alaska Native
North Carolina,2012,34.3,"$15,000 - $24,999"
North Carolina,2012,33.9,"$25,000 - $34,999"
North Carolina,2012,30.4,"$35,000 - $49,999"
North Carolina,2012,30.3,"$50,000 - $74,999"
North Carolina,2012,24.5,"$75,000 or greater"
North Carolina,2012,24.3,Data not reported
North Carolina,2012,26.5,Non-Hispanic White
North Carolina,2012,40.3,Non-Hispanic Black
North Carolina,2014,32.3,"$35,000 - $49,999"
North Carolina,2011,30,"$35,000 - $49,999"
North Carolina,2011,30,Female
North Carolina,2011,30.3,25 - 34
North Carolina,2011,30.7,35 - 44
North Carolina,2011,34.9,45 - 54
North Carolina,2011,31.2,55 - 64
North Carolina,2011,25.7,65-100
North Carolina,2011,34.8,"Less than $15,000"
North Carolina,2011,17.6,Other
North Carolina,2011,33.3,"$25,000 - $34,999"
North Carolina,2012,36.5,55 - 64
North Carolina,2011,27.9,"$50,000 - $74,999"
North Carolina,2011,24.5,"$75,000 or greater"
North Carolina,2011,25.7,Data not reported
North Carolina,2011,26.2,Non-Hispanic White
North Carolina,2011,40.7,Non-Hispanic Black
North Carolina,2011,29,Hispanic
North Carolina,2011,6.5,Asian
North Carolina,2011,DNE,Hawaiian/Pacific Islander
North Carolina,2011,31.8,"$15,000 - $24,999"
North Carolina,2014,18,18 - 24
North Carolina,2013,40.4,Non-Hispanic Black
North Carolina,2013,22,Hispanic
North Carolina,2013,8.1,Asian
North Carolina,2013,DNE,Hawaiian/Pacific Islander
North Carolina,2013,43.8,American Indian/Alaska Native
North Carolina,2013,24,2 or more races
North Carolina,2013,DNE,Other
North Carolina,2013,27.2,Non-Hispanic White
North Carolina,2014,31.1,Female
North Carolina,2014,30.7,25 - 34
North Carolina,2012,11,Asian
North Carolina,2014,33.3,35 - 44
North Carolina,2012,32.8,35 - 44
North Carolina,2014,33.8,55 - 64
North Carolina,2014,25.9,65-100
North Carolina,2014,34.2,"Less than $15,000"
North Carolina,2014,33.8,"$15,000 - $24,999"
North Carolina,2014,32.5,"$25,000 - $34,999"
North Carolina,2014,28.3,Male
North Carolina,2012,25.7,Other
North Carolina,2014,34.2,45 - 54
North Carolina,2013,25.2,Data not reported
North Carolina,2012,DNE,Hawaiian/Pacific Islander
North Carolina,2012,31.7,2 or more races
North Carolina,2013,28.6,Male
North Carolina,2013,30.2,Female
North Carolina,2013,16.9,18 - 24
North Carolina,2013,28.1,25 - 34
North Carolina,2013,31.1,35 - 44
North Carolina,2013,25.5,"$50,000 - $74,999"
North Carolina,2013,37,55 - 64
North Carolina,2013,25.7,65-100
North Carolina,2013,36.5,"Less than $15,000"
North Carolina,2013,33.2,"$15,000 - $24,999"
North Carolina,2013,31,"$25,000 - $34,999"
North Carolina,2013,32.9,"$35,000 - $49,999"
North Carolina,2013,34.2,45 - 54
North Carolina,2012,42.4,American Indian/Alaska Native
North Carolina,2013,25.7,"$75,000 or greater"
North Dakota,2015,35,"$15,000 - $24,999"
North Dakota,2015,DNE,Asian
North Dakota,2015,DNE,Hawaiian/Pacific Islander
North Dakota,2015,DNE,Hispanic
North Dakota,2015,DNE,Non-Hispanic Black
North Dakota,2015,DNE,Other
North Dakota,2015,31.1,Non-Hispanic White
North Dakota,2015,42,2 or more races
North Dakota,2012,32.3,Male
North Dakota,2015,34.7,"$25,000 - $34,999"
North Dakota,2015,30.9,65-100
North Dakota,2015,39.3,American Indian/Alaska Native
North Dakota,2015,34.2,"Less than $15,000"
North Dakota,2015,31.2,"$75,000 or greater"
North Dakota,2015,30.7,"$50,000 - $74,999"
North Dakota,2015,30.3,"$35,000 - $49,999"
North Dakota,2015,23.5,Data not reported
North Dakota,2015,34.5,Male
North Dakota,2015,27.1,Female
North Dakota,2015,40.2,35 - 44
North Dakota,2015,35.6,55 - 64
North Dakota,2015,24.8,25 - 34
North Dakota,2015,16.7,18 - 24
North Dakota,2015,38.6,45 - 54
North Dakota,2014,29.4,"$25,000 - $34,999"
North Dakota,2014,DNE,2 or more races
North Dakota,2014,DNE,Hawaiian/Pacific Islander
North Dakota,2014,DNE,Asian
North Dakota,2014,40.9,Hispanic
North Dakota,2014,DNE,Non-Hispanic Black
North Dakota,2014,31.8,Non-Hispanic White
North Dakota,2014,28.5,Data not reported
North Dakota,2014,29.8,"$75,000 or greater"
North Dakota,2012,18.1,18 - 24
North Dakota,2014,33.8,"$35,000 - $49,999"
North Dakota,2011,35.1,35 - 44
North Dakota,2014,34.3,"$15,000 - $24,999"
North Dakota,2014,35.1,"Less than $15,000"
North Dakota,2014,29.9,65-100
North Dakota,2014,36.8,55 - 64
North Dakota,2014,36.8,45 - 54
North Dakota,2014,42.6,35 - 44
North Dakota,2014,32,25 - 34
North Dakota,2014,16.3,18 - 24
North Dakota,2014,29.5,Female
North Dakota,2014,36.8,"$50,000 - $74,999"
North Dakota,2011,34.1,45 - 54
North Dakota,2011,36.2,55 - 64
North Dakota,2011,24.4,65-100
North Dakota,2011,33,"Less than $15,000"
North Dakota,2011,26.6,"$15,000 - $24,999"
North Dakota,2011,28.7,"$25,000 - $34,999"
North Dakota,2011,32.6,"$35,000 - $49,999"
North Dakota,2011,29,"$50,000 - $74,999"
North Dakota,2011,27,"$75,000 or greater"
North Dakota,2014,40.9,American Indian/Alaska Native
North Dakota,2011,DNE,Non-Hispanic Black
North Dakota,2013,DNE,2 or more races
North Dakota,2011,DNE,Asian
North Dakota,2011,DNE,Hawaiian/Pacific Islander
North Dakota,2011,44.1,American Indian/Alaska Native
North Dakota,2011,DNE,2 or more races
North Dakota,2011,DNE,Other
North Dakota,2011,30,Male
North Dakota,2011,25.4,Female
North Dakota,2011,10.7,18 - 24
North Dakota,2011,28.3,25 - 34
North Dakota,2011,18.7,Data not reported
North Dakota,2012,32.2,"$35,000 - $49,999"
North Dakota,2012,DNE,2 or more races
North Dakota,2012,41.8,American Indian/Alaska Native
North Dakota,2012,DNE,Hawaiian/Pacific Islander
North Dakota,2012,DNE,Asian
North Dakota,2012,38.6,Hispanic
North Dakota,2012,DNE,Non-Hispanic Black
North Dakota,2012,29.1,Non-Hispanic White
North Dakota,2012,20,Data not reported
North Dakota,2014,34.7,Male
North Dakota,2012,31.1,"$50,000 - $74,999"
North Dakota,2013,28,Female
North Dakota,2012,26.8,"$25,000 - $34,999"
North Dakota,2012,32.1,"$15,000 - $24,999"
North Dakota,2012,30.9,"Less than $15,000"
North Dakota,2012,27.3,65-100
North Dakota,2012,36.2,55 - 64
North Dakota,2012,33.9,45 - 54
North Dakota,2012,37.1,35 - 44
North Dakota,2012,25.5,25 - 34
North Dakota,2012,26.7,Female
North Dakota,2012,31.2,"$75,000 or greater"
North Dakota,2013,35.1,"$25,000 - $34,999"
North Dakota,2011,26.9,Non-Hispanic White
North Dakota,2013,36.1,American Indian/Alaska Native
North Dakota,2013,DNE,Hawaiian/Pacific Islander
North Dakota,2013,DNE,Asian
North Dakota,2013,33.6,Hispanic
North Dakota,2013,DNE,Non-Hispanic Black
North Dakota,2013,31.2,Non-Hispanic White
North Dakota,2013,30,Data not reported
North Dakota,2013,28.5,"$75,000 or greater"
North Dakota,2012,DNE,Other
North Dakota,2013,30.5,"$35,000 - $49,999"
North Dakota,2013,33.7,Male
North Dakota,2013,36.6,"$15,000 - $24,999"
North Dakota,2013,30.1,"Less than $15,000"
North Dakota,2013,29.3,65-100
North Dakota,2013,39.2,55 - 64
North Dakota,2013,36.7,45 - 54
North Dakota,2013,34.9,35 - 44
North Dakota,2013,28.4,25 - 34
North Dakota,2013,17.5,18 - 24
North Dakota,2013,DNE,Other
North Dakota,2013,30.2,"$50,000 - $74,999"
North Dakota,2014,DNE,Other
North Dakota,2011,36.6,Hispanic
Ohio,2012,28.9,American Indian/Alaska Native
Ohio,2012,28.8,65-100
Ohio,2012,33.5,"Less than $15,000"
Ohio,2012,32.6,"$15,000 - $24,999"
Ohio,2012,30.6,"$25,000 - $34,999"
Ohio,2012,33.9,"$35,000 - $49,999"
Ohio,2012,31.5,"$50,000 - $74,999"
Ohio,2012,25.5,"$75,000 or greater"
Ohio,2012,25.4,Data not reported
Ohio,2012,29.2,Non-Hispanic White
Ohio,2012,39.4,Non-Hispanic Black
Ohio,2012,27.8,Hispanic
Ohio,2012,DNE,Hawaiian/Pacific Islander
Ohio,2012,35.3,35 - 44
Ohio,2012,32.9,2 or more races
Ohio,2012,25.5,Other
Ohio,2013,30,Male
Ohio,2013,30.8,Female
Ohio,2013,17.8,18 - 24
Ohio,2013,24.8,25 - 34
Ohio,2013,35.3,35 - 44
Ohio,2013,35,45 - 54
Ohio,2013,37.4,55 - 64
Ohio,2013,28.6,65-100
Ohio,2013,35.6,"Less than $15,000"
Ohio,2013,35.8,"$15,000 - $24,999"
Ohio,2013,28.8,"$25,000 - $34,999"
Ohio,2012,9.1,Asian
Ohio,2011,33.9,Non-Hispanic Black
Ohio,2011,16.1,18 - 24
Ohio,2011,28.2,25 - 34
Ohio,2011,32.6,35 - 44
Ohio,2011,33.9,45 - 54
Ohio,2011,34.4,55 - 64
Ohio,2011,28.7,65-100
Ohio,2011,32.8,"Less than $15,000"
Ohio,2011,31.4,"$15,000 - $24,999"
Ohio,2011,33,"$25,000 - $34,999"
Ohio,2011,34.8,"$35,000 - $49,999"
Ohio,2011,32.4,"$50,000 - $74,999"
Ohio,2011,24,"$75,000 or greater"
Ohio,2012,35.2,55 - 64
Ohio,2011,29.2,Non-Hispanic White
Ohio,2012,34.4,45 - 54
Ohio,2011,32.1,Hispanic
Ohio,2011,11.2,Asian
Ohio,2011,DNE,Hawaiian/Pacific Islander
Ohio,2011,48.2,American Indian/Alaska Native
Ohio,2011,28.3,2 or more races
Ohio,2011,11,Other
Ohio,2011,31.6,Male
Ohio,2012,30.5,Male
Ohio,2012,29.7,Female
Ohio,2012,14,18 - 24
Ohio,2012,28.8,25 - 34
Ohio,2013,26.1,"$75,000 or greater"
Ohio,2011,24.1,Data not reported
Ohio,2015,51.6,American Indian/Alaska Native
Ohio,2013,32.6,"$35,000 - $49,999"
Ohio,2013,46.1,2 or more races
Ohio,2013,33.3,Other
Ohio,2011,27.6,Female
Ohio,2014,32.8,Male
Ohio,2014,32.5,Female
Ohio,2014,15.8,18 - 24
Ohio,2014,30.5,25 - 34
Ohio,2014,31.6,35 - 44
Ohio,2014,39.9,45 - 54
Ohio,2014,39.2,55 - 64
Ohio,2014,33.4,65-100
Ohio,2015,35,Non-Hispanic Black
Ohio,2014,34.7,"$15,000 - $24,999"
Ohio,2015,29.7,Non-Hispanic White
Ohio,2014,29,"$25,000 - $34,999"
Ohio,2014,34.4,"$35,000 - $49,999"
Ohio,2014,35.7,"$50,000 - $74,999"
Ohio,2014,28.4,"$75,000 or greater"
Ohio,2014,28,Data not reported
Ohio,2014,32,Non-Hispanic White
Ohio,2014,41.9,Non-Hispanic Black
Ohio,2014,26.5,Hispanic
Ohio,2014,7.8,Asian
Ohio,2014,DNE,Hawaiian/Pacific Islander
Ohio,2014,32.2,Other
Ohio,2014,41.6,2 or more races
Ohio,2014,42.1,"Less than $15,000"
Ohio,2015,28.4,Female
Ohio,2014,40.7,American Indian/Alaska Native
Ohio,2013,24.2,Data not reported
Ohio,2013,30,Non-Hispanic White
Ohio,2013,34.5,Non-Hispanic Black
Ohio,2013,32.5,Hispanic
Ohio,2013,6.6,Asian
Ohio,2013,DNE,Hawaiian/Pacific Islander
Ohio,2013,23.1,American Indian/Alaska Native
Ohio,2015,17.8,18 - 24
Ohio,2015,24.9,25 - 34
Ohio,2015,29,65-100
Ohio,2015,30.9,35 - 44
Ohio,2015,43.1,2 or more races
Ohio,2015,37,55 - 64
Ohio,2013,30.9,"$50,000 - $74,999"
Ohio,2015,31.1,Male
Ohio,2015,25.1,"$75,000 or greater"
Ohio,2015,28.2,Data not reported
Ohio,2015,30.4,"Less than $15,000"
Ohio,2015,31.9,"$25,000 - $34,999"
Ohio,2015,32.3,"$50,000 - $74,999"
Ohio,2015,32.5,"$35,000 - $49,999"
Ohio,2015,32.8,"$15,000 - $24,999"
Ohio,2015,DNE,Hawaiian/Pacific Islander
Ohio,2015,DNE,Other
Ohio,2015,8.8,Asian
Ohio,2015,19.5,Hispanic
Ohio,2015,35.6,45 - 54
Oklahoma,2015,33.6,"$50,000 - $74,999"
Oklahoma,2015,47.3,American Indian/Alaska Native
Oklahoma,2015,36.9,Non-Hispanic Black
Oklahoma,2015,33,2 or more races
Oklahoma,2015,32.9,Non-Hispanic White
Oklahoma,2015,32,Hispanic
Oklahoma,2015,DNE,Other
Oklahoma,2015,DNE,Hawaiian/Pacific Islander
Oklahoma,2015,DNE,Asian
Oklahoma,2015,38.7,"$35,000 - $49,999"
Oklahoma,2015,22.5,18 - 24
Oklahoma,2015,37.5,"Less than $15,000"
Oklahoma,2011,29.4,"$25,000 - $34,999"
Oklahoma,2015,31.9,"$25,000 - $34,999"
Oklahoma,2015,30.8,"$75,000 or greater"
Oklahoma,2015,29.8,Data not reported
Oklahoma,2015,34,Female
Oklahoma,2015,33.7,Male
Oklahoma,2015,43.3,45 - 54
Oklahoma,2015,37.6,55 - 64
Oklahoma,2015,36.4,25 - 34
Oklahoma,2015,34.2,35 - 44
Oklahoma,2015,28.1,65-100
Oklahoma,2015,38.1,"$15,000 - $24,999"
Oklahoma,2013,25,18 - 24
Oklahoma,2013,34.4,Hispanic
Oklahoma,2013,35.8,Non-Hispanic Black
Oklahoma,2013,31.6,Non-Hispanic White
Oklahoma,2013,26,Data not reported
Oklahoma,2013,31.3,"$75,000 or greater"
Oklahoma,2013,34.3,"$50,000 - $74,999"
Oklahoma,2013,32,"$35,000 - $49,999"
Oklahoma,2013,31.9,"$25,000 - $34,999"
Oklahoma,2013,34.6,"$15,000 - $24,999"
Oklahoma,2013,36.4,"Less than $15,000"
Oklahoma,2013,38.1,55 - 64
Oklahoma,2012,34.3,"$50,000 - $74,999"
Oklahoma,2013,29.9,25 - 34
Oklahoma,2013,41.3,American Indian/Alaska Native
